name,Happiness/Sadness,Hopeful/Uncertainty,Secure/Insecure,assignedLands,contractor,cropSize,currentActivity,currentDay,currentPeasantLeisureType,currentSeason,daysToWorkForOther,farm,health,initialHealth,initialMoney,internalCurrentDate,loanAmountToPay,money,newDay,peasantFamilyAffinity,peasantFamilyHelper,peasantFamilyLandAlias,peasantFamilyMinimalVital,peasantFriendsAffinity,peasantKind,peasantLeisureAffinity,pesticidesAvailable,purpose,rainfallConditions,robberyAccount,seeds,timeLeftOnDay,toPay,tools,totalHarvestedWeight,waterAvailable,Emotions
PeasantFamily_44,9.902,97.010.005,97.010.005,"[{'farmName': 'farm_31_medium', 'landName': 'land_44', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_31_medium', 'landName': 'land_63', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_31_medium', 'landName': 'land_64', 'elapsedWorkTime': 16, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_31_medium', 'landName': 'land_43', 'elapsedWorkTime': 16, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,TRUE,100,101,2228932,01/01/2023,0,1172932,TRUE,7.092.059.106.606.240,,farm_31_medium,10000,5.065.756.504.718.740,StablePeasant,4.052.605.203.774.990,0,farmer,normal,0,913,24,0,10,6.737.835.991.215.750,63,No
PeasantFamily_68,9.902,94.990.003,94.990.003,"[{'farmName': 'farm_7_large', 'landName': 'land_122', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_large', 'landName': 'land_121', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_large', 'landName': 'land_102', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_large', 'landName': 'land_124', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_large', 'landName': 'land_101', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_large', 'landName': 'land_123', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_large', 'landName': 'land_84', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_large', 'landName': 'land_81', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_large', 'landName': 'land_82', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_large', 'landName': 'land_83', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_large', 'landName': 'land_104', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_large', 'landName': 'land_103', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,TRUE,92,84,2026453,01/01/2023,0,1303453,TRUE,6.447.806.824.699.780,,farm_7_large,10000,4.605.576.303.356.990,StablePeasant,3.684.461.042.685.590,0,farmer,normal,0,801,24,0,10,7.482.290.928.679.270,1921,No
PeasantFamily_22,9.901,0.97,0.97,"[{'farmName': 'farm_29_medium', 'landName': 'land_154', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_29_medium', 'landName': 'land_173', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_29_medium', 'landName': 'land_153', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_29_medium', 'landName': 'land_174', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,TRUE,99,98,2187609,01/01/2023,0,1921609,TRUE,6.960.576.013.896.530,,farm_29_medium,10000,4.971.840.009.926.090,StablePeasant,39.774.720.079.408.700,0,farmer,normal,0,874,24,0,10,8.825.867.118.473.760,1994,No
PeasantFamily_67,9.906,93.030.006,93.030.006,"[{'farmName': 'farm_17_large', 'landName': 'land_386', 'elapsedWorkTime': 16, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_17_large', 'landName': 'land_366', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_17_large', 'landName': 'land_388', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_17_large', 'landName': 'land_387', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_17_large', 'landName': 'land_349', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_17_large', 'landName': 'land_346', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_17_large', 'landName': 'land_368', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_17_large', 'landName': 'land_367', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_17_large', 'landName': 'land_389', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_17_large', 'landName': 'land_348', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_17_large', 'landName': 'land_347', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_17_large', 'landName': 'land_369', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,TRUE,100,100,2201068,01/01/2023,0,2274068,TRUE,7.003.400.273.564.390,,farm_17_large,10000,5.002.428.766.831.710,StablePeasant,400.194.301.346.537,0,farmer,normal,0,880,24,0,10,8.546.218.780.636.970,20,No
PeasantFamily_61,9.901,95.000.005,95.000.005,"[{'farmName': 'farm_74_small', 'landName': 'land_311', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_74_small', 'landName': 'land_309', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,TRUE,100,109,2399070,01/01/2023,0,1863070,TRUE,7.633.406.769.377.230,,farm_74_small,10000,5.452.433.406.698.020,StablePeasant,43.619.467.253.584.100,0,farmer,normal,0,990,24,0,10,7.123.639.357.096.660,140,No
PeasantFamily_39,9.901,93.020.004,93.020.004,"[{'farmName': 'farm_62_small', 'landName': 'land_76', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_62_small', 'landName': 'land_60', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,TRUE,30,81,1983299,01/01/2023,0,1794299,TRUE,63.104.979.804.503,,farm_62_small,10000,45.074.985.574.645.000,StablePeasant,3.605.998.845.971.600,0,farmer,normal,1,861,24,0,10,5.936.776.039.336.610,1901,No
PeasantFamily_28,9.903,9.703,9.703,"[{'farmName': 'farm_40_small', 'landName': 'land_397', 'elapsedWorkTime': 32, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_40_small', 'landName': 'land_398', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,TRUE,100,104,2299785,01/01/2023,0,1851785,TRUE,7.317.499.074.567.120,,farm_40_small,10000,5.226.785.053.262.230,StablePeasant,4.181.428.042.609.780,0,farmer,normal,0,985,24,0,10,7.219.943.728.918.670,5,No
PeasantFamily_18,9.901,9.301,9.301,"[{'farmName': 'farm_37_medium', 'landName': 'land_229', 'elapsedWorkTime': 24, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_37_medium', 'landName': 'land_228', 'elapsedWorkTime': 48, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_37_medium', 'landName': 'land_249', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_37_medium', 'landName': 'land_248', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,TRUE,100,105,2318160,01/01/2023,0,2002160,TRUE,7.375.966.053.449.350,,farm_37_medium,10000,5.268.547.181.035.250,StablePeasant,42.148.377.448.282.000,0,farmer,normal,0,933,24,0,10,8.558.276.366.904.800,13,No
PeasantFamily_69,9.903,9.504,9.504,"[{'farmName': 'farm_21_medium', 'landName': 'land_199', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_21_medium', 'landName': 'land_220', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_21_medium', 'landName': 'land_200', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_21_medium', 'landName': 'land_219', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,TRUE,91,82,2006503,01/01/2023,0,1372503,TRUE,638.432.954.339.635,,farm_21_medium,10000,456.023.538.814.025,StablePeasant,36.481.883.105.122.000,0,farmer,normal,0,832,24,0,10,6.031.054.253.134.530,1912,No
PeasantFamily_42,9.903,93.020.004,93.020.004,"[{'farmName': 'farm_46_small', 'landName': 'land_253', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_46_small', 'landName': 'land_252', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,TRUE,100,107,2373102,01/01/2023,0,1757102,TRUE,7.550.780.924.281.000,,farm_46_small,10000,5.393.414.945.915.000,StablePeasant,43.147.319.567.320.000,0,farmer,normal,0,998,24,0,10,6.189.396.249.745.450,248,No
PeasantFamily_32,9.902,9.702,9.702,"[{'farmName': 'farm_53_small', 'landName': 'land_324', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_53_small', 'landName': 'land_325', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,TRUE,100,100,2206107,01/01/2023,0,1555107,TRUE,7.019.431.380.187.520,,farm_53_small,10000,5.013.879.557.276.800,StablePeasant,4.011.103.645.821.440,0,farmer,normal,0,922,24,0,10,6.123.313.966.762.850,142,No
PeasantFamily_8,9.903,9.702,9.702,"[{'farmName': 'farm_45_small', 'landName': 'land_254', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_45_small', 'landName': 'land_255', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,TRUE,96,92,2115202,01/01/2023,0,1518202,TRUE,6.730.189.823.811.720,,farm_45_small,10000,48.072.784.455.798.000,StablePeasant,3.845.822.756.463.840,0,farmer,normal,0,881,24,0,10,6.210.924.738.505.670,1961,No
PeasantFamily_6,9.903,97.010.005,97.010.005,"[{'farmName': 'farm_39_small', 'landName': 'land_77', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_39_small', 'landName': 'land_78', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,TRUE,100,100,2207099,01/01/2023,0,1657099,TRUE,7.022.589.441.585.460,,farm_39_small,10000,5.016.135.315.418.180,StablePeasant,40.129.082.523.345.400,0,farmer,normal,0,903,24,0,10,709.940.470.705.653,413,No
PeasantFamily_30,9.904,9.501,9.501,"[{'farmName': 'farm_44_small', 'landName': 'land_240', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_44_small', 'landName': 'land_239', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,TRUE,100,103,2267194,01/01/2023,0,937194,TRUE,7.213.799.409.756.300,,farm_44_small,10000,5.152.713.864.111.640,StablePeasant,41.221.710.912.893.100,0,farmer,normal,0,950,24,0,10,5.489.108.668.217.370,350,No
PeasantFamily_41,9.903,9.703,9.703,"[{'farmName': 'farm_60_small', 'landName': 'land_12', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_60_small', 'landName': 'land_181', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,TRUE,100,107,2375654,01/01/2023,0,1769654,TRUE,7.558.902.253.373.120,,farm_60_small,10000,5.399.215.895.266.510,StablePeasant,43.193.727.162.132.100,0,farmer,normal,0,999,24,0,10,6.202.393.293.295.340,309,No
PeasantFamily_37,9.902,9.301,9.301,"[{'farmName': 'farm_64_small', 'landName': 'land_381', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_64_small', 'landName': 'land_141', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,TRUE,100,101,2236592,01/01/2023,0,1528592,TRUE,7.116.429.531.197.750,,farm_64_small,10000,5.083.163.950.855.530,StablePeasant,40.665.311.606.844.300,0,farmer,normal,0,936,24,0,10,5.991.247.192.940.950,96,No
PeasantFamily_33,9.903,9.703,9.703,"[{'farmName': 'farm_38_small', 'landName': 'land_73', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_38_small', 'landName': 'land_72', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,TRUE,100,107,2355244,01/01/2023,0,1877244,TRUE,7.493.958.210.256.550,,farm_38_small,10000,53.528.272.930.404,StablePeasant,428.226.183.443.232,0,farmer,normal,0,970,24,0,10,721.288.691.636.918,270,No
PeasantFamily_70,9.903,9.703,9.703,"[{'farmName': 'farm_36_medium', 'landName': 'land_360', 'elapsedWorkTime': 16, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_36_medium', 'landName': 'land_340', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_36_medium', 'landName': 'land_339', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_36_medium', 'landName': 'land_359', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,TRUE,100,108,2384282,01/01/2023,0,1746282,TRUE,7.586.353.762.340.110,,farm_36_medium,10000,5.418.824.115.957.220,StablePeasant,43.350.592.927.657.700,0,farmer,normal,0,963,24,0,10,7.576.959.920.320.750,13,No
PeasantFamily_1,9.905,9.702,9.702,"[{'farmName': 'farm_65_small', 'landName': 'land_276', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_65_small', 'landName': 'land_271', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,TRUE,100,107,2355993,01/01/2023,0,1794993,TRUE,749.634.428.835.087,,farm_65_small,10000,5.354.531.634.536.330,StablePeasant,42.836.253.076.290.600,0,farmer,normal,0,970,24,0,10,7.052.511.049.979.470,240,No
PeasantFamily_14,9.903,9.702,9.702,"[{'farmName': 'farm_58_small', 'landName': 'land_5', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_58_small', 'landName': 'land_6', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,TRUE,100,104,2299792,01/01/2023,0,1625792,TRUE,7.317.522.208.707.690,,farm_58_small,10000,5.226.801.577.648.350,StablePeasant,41.814.412.621.186.800,0,farmer,normal,0,965,24,0,10,6.071.778.266.648.070,5,No
PeasantFamily_47,9.901,9.702,9.702,"[{'farmName': 'farm_66_small', 'landName': 'land_40', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_66_small', 'landName': 'land_269', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,TRUE,91,83,2009118,01/01/2023,0,565118,TRUE,6.392.649.428.476.250,,farm_66_small,10000,45.661.781.631.973.200,StablePeasant,36.529.425.305.578.500,0,farmer,normal,0,833,24,0,10,587.497.868.698.782,1913,No
PeasantFamily_43,9.903,9.702,9.702,"[{'farmName': 'farm_51_small', 'landName': 'land_333', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_51_small', 'landName': 'land_334', 'elapsedWorkTime': 24, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,TRUE,100,102,2249334,01/01/2023,0,968334,TRUE,7.156.973.392.659.230,,farm_51_small,10000,5.112.123.851.899.450,StablePeasant,40.896.990.815.195.600,0,farmer,normal,0,922,24,0,10,6.387.188.405.346.000,522,No
PeasantFamily_20,9.904,9.502,9.502,"[{'farmName': 'farm_55_small', 'landName': 'land_1', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_55_small', 'landName': 'land_2', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,TRUE,100,104,2300269,01/01/2023,0,1638269,TRUE,731.903.814.459.633,,farm_55_small,10000,5.227.884.388.997.370,StablePeasant,41.823.075.111.979.000,0,farmer,normal,0,965,24,0,10,6.082.894.120.232.240,605,No
PeasantFamily_23,9.904,9.703,9.703,"[{'farmName': 'farm_71_small', 'landName': 'land_120', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_71_small', 'landName': 'land_361', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,TRUE,93,87,2059253,01/01/2023,0,2035253,TRUE,6.552.169.705.478.850,,farm_71_small,10000,4.680.121.218.199.180,StablePeasant,3.744.096.974.559.340,0,farmer,normal,0,836,24,0,10,7.384.574.007.957.280,1936,No
PeasantFamily_58,9.903,9.502,9.502,"[{'farmName': 'farm_59_small', 'landName': 'land_8', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_59_small', 'landName': 'land_7', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,TRUE,100,104,2305828,01/01/2023,0,2609828,TRUE,7.336.727.222.000.050,,farm_59_small,10000,5.240.519.444.285.750,StablePeasant,41.924.155.554.286.000,0,farmer,normal,0,948,24,0,10,805.544.153.310.447,218,No
PeasantFamily_49,9.903,9.703,9.703,"[{'farmName': 'farm_42_small', 'landName': 'land_243', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_42_small', 'landName': 'land_244', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,TRUE,100,108,2386136,01/01/2023,0,1820136,TRUE,7.592.251.728.216.300,,farm_42_small,10000,5.423.036.948.725.930,StablePeasant,4.338.429.558.980.740,0,farmer,normal,0,1004,24,0,10,6.294.779.895.497.750,284,No
