name,Happiness/Sadness,Hopeful/Uncertainty,Secure/Insecure,assignedLands,contractor,cropSize,currentActivity,currentDay,currentPeasantLeisureType,currentSeason,daysToWorkForOther,farm,health,initialHealth,initialMoney,internalCurrentDate,loanAmountToPay,money,newDay,peasantFamilyAffinity,peasantFamilyHelper,peasantFamilyLandAlias,peasantFamilyMinimalVital,peasantFriendsAffinity,peasantKind,peasantLeisureAffinity,pesticidesAvailable,purpose,rainfallConditions,robberyAccount,seeds,timeLeftOnDay,toPay,tools,totalHarvestedWeight,waterAvailable
PeasantFamily_16,0.99029994,0.95019996,0.95019996,"[{'farmName': 'farm_39_small', 'landName': 'land_77', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_39_small', 'landName': 'land_78', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,109,2408508,01/01/2023,0,1006508,True,0.7663434568035621,,farm_39_small,10000,0.5473881834311158,StablePeasant,0.4379105467448927,0,farmer,normal,0,994,24,0,10,6092.525431597307,474
PeasantFamily_1,0.99029994,0.97029996,0.97029996,"[{'farmName': 'farm_52_small', 'landName': 'land_328', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_52_small', 'landName': 'land_329', 'elapsedWorkTime': 24, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,True,92,85,2033612,01/01/2023,0,2220612,True,0.6470585284506012,,farm_52_small,10000,0.46218466317900087,StablePeasant,0.3697477305432007,0,farmer,normal,0,824,24,0,10,7808.965163663689,1924
PeasantFamily_30,0.9902,0.9702,0.9702,"[{'farmName': 'farm_35_medium', 'landName': 'land_221', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_35_medium', 'landName': 'land_242', 'elapsedWorkTime': 48, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_35_medium', 'landName': 'land_222', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_35_medium', 'landName': 'land_241', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,105,2325263,01/01/2023,0,2269263,True,0.7398565296922983,,farm_35_medium,10000,0.5284689497802131,StablePeasant,0.42277515982417047,0,farmer,normal,0,936,24,0,10,7906.200523419164,16
PeasantFamily_44,0.99009997,0.9501,0.9501,"[{'farmName': 'farm_29_medium', 'landName': 'land_154', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_29_medium', 'landName': 'land_173', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_29_medium', 'landName': 'land_153', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_29_medium', 'landName': 'land_174', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,100,2201612,01/01/2023,0,2198612,True,0.700512974814678,,farm_29_medium,10000,0.5003664105819129,StablePeasant,0.40029312846553033,0,farmer,normal,0,860,24,0,10,8844.646045223533,20
PeasantFamily_53,0.99029994,0.9702999,0.9702999,"[{'farmName': 'farm_68_small', 'landName': 'land_296', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_68_small', 'landName': 'land_291', 'elapsedWorkTime': 24, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,105,2330988,01/01/2023,0,2469988,True,0.7416780235187613,,farm_68_small,10000,0.5297700167991153,StablePeasant,0.42381601343929226,0,farmer,normal,0,959,24,0,10,7704.835034797303,589
PeasantFamily_54,0.9903,0.9703,0.9703,"[{'farmName': 'farm_49_small', 'landName': 'land_320', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_49_small', 'landName': 'land_319', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,True,90,81,1995239,01/01/2023,0,642239,True,0.6348490567010774,,farm_49_small,10000,0.45346361192934104,StablePeasant,0.36277088954347286,0,farmer,normal,0,826,24,0,10,5404.778431971428,1906
PeasantFamily_26,0.9903,0.9703,0.9703,"[{'farmName': 'farm_56_small', 'landName': 'land_4', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_56_small', 'landName': 'land_3', 'elapsedWorkTime': 24, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,100,2217064,01/01/2023,0,2255064,True,0.7054295903274127,,farm_56_small,10000,0.5038782788052948,StablePeasant,0.40310262304423583,0,farmer,normal,0,907,24,0,10,7520.976376815869,657
PeasantFamily_74,0.9903,0.9702,0.9702,"[{'farmName': 'farm_75_small', 'landName': 'land_201', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_75_small', 'landName': 'land_321', 'elapsedWorkTime': 24, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,True,97,94,2139904,01/01/2023,0,2311904,True,0.6808787419220713,,farm_75_small,10000,0.4863419585157653,StablePeasant,0.38907356681261224,0,farmer,normal,0,872,24,0,10,7780.09546650126,1972
PeasantFamily_39,0.9903,0.95030004,0.95030004,"[{'farmName': 'farm_46_small', 'landName': 'land_253', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_46_small', 'landName': 'land_252', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,109,2409475,01/01/2023,0,2667475,True,0.7666511559720345,,farm_46_small,10000,0.5476079685514532,StablePeasant,0.4380863748411626,0,farmer,normal,0,995,24,0,10,7957.298114965566,535
PeasantFamily_12,0.9903,0.9703,0.9703,"[{'farmName': 'farm_50_small', 'landName': 'land_331', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_50_small', 'landName': 'land_332', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,104,2297537,01/01/2023,0,1670537,True,0.7310345142715187,,farm_50_small,10000,0.5221675101939419,StablePeasant,0.41773400815515355,0,farmer,normal,0,944,24,0,10,6946.401353612808,394
PeasantFamily_22,0.9903,0.9303,0.9303,"[{'farmName': 'farm_55_small', 'landName': 'land_1', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_55_small', 'landName': 'land_2', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,102,2253334,01/01/2023,0,2347334,True,0.7169700210713938,,farm_55_small,10000,0.5121214436224242,StablePeasant,0.40969715489793934,0,farmer,normal,0,924,24,0,10,7633.097502948791,464
PeasantFamily_20,0.9903,0.93020004,0.93020004,"[{'farmName': 'farm_41_small', 'landName': 'land_396', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_41_small', 'landName': 'land_395', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,True,97,94,2134854,01/01/2023,0,1478854,True,0.6792718610906855,,farm_41_small,10000,0.4851941864933468,StablePeasant,0.3881553491946774,0,farmer,normal,0,890,24,0,10,6070.522945281348,1970
PeasantFamily_56,0.99029994,0.97029996,0.97029996,"[{'farmName': 'farm_45_small', 'landName': 'land_254', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_45_small', 'landName': 'land_255', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,104,2296983,01/01/2023,0,1722983,True,0.7308582993856088,,farm_45_small,10000,0.522041642418292,StablePeasant,0.4176333139346336,0,farmer,normal,0,944,24,0,10,7052.875017073611,604
PeasantFamily_61,0.99029994,0.9303,0.9303,"[{'farmName': 'farm_72_small', 'landName': 'land_256', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_72_small', 'landName': 'land_251', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,True,98,96,2158861,01/01/2023,0,2324861,True,0.6869103805661949,,farm_72_small,10000,0.4906502718329964,StablePeasant,0.39252021746639715,0,farmer,normal,0,881,24,0,10,7760.824597468927,1981
PeasantFamily_35,0.99029994,0.9302,0.9302,"[{'farmName': 'farm_73_small', 'landName': 'land_129', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_73_small', 'landName': 'land_247', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,101,2229286,01/01/2023,0,816286,True,0.7093185717136611,,farm_73_small,10000,0.5066561226526151,StablePeasant,0.40532489812209205,0,farmer,normal,0,933,24,0,10,5939.364373751844,123
PeasantFamily_13,0.9903,0.9302,0.9302,"[{'farmName': 'farm_66_small', 'landName': 'land_40', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_66_small', 'landName': 'land_269', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,True,96,92,2129567,01/01/2023,0,630567,True,0.6775895634302939,,farm_66_small,10000,0.48399254530735275,StablePeasant,0.3871940362458822,0,farmer,normal,0,887,24,0,10,5773.482887350242,1967
PeasantFamily_33,0.99029994,0.9503,0.9503,"[{'farmName': 'farm_32_medium', 'landName': 'land_168', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_32_medium', 'landName': 'land_148', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_32_medium', 'landName': 'land_169', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_32_medium', 'landName': 'land_149', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,106,2333601,01/01/2023,0,2125601,True,0.7425094820675524,,farm_32_medium,10000,0.5303639157625375,StablePeasant,0.42429113261003004,0,farmer,normal,0,960,24,0,10,9799.390044372503,20
PeasantFamily_71,0.9903,0.9703,0.9703,"[{'farmName': 'farm_61_small', 'landName': 'land_89', 'elapsedWorkTime': 24, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_61_small', 'landName': 'land_80', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,105,2317520,01/01/2023,0,1174520,True,0.7373929747461696,,farm_61_small,10000,0.5267092676758355,StablePeasant,0.4213674141406684,0,farmer,normal,0,973,24,0,10,5754.607135571748,253
PeasantFamily_45,0.9903,0.93020004,0.93020004,"[{'farmName': 'farm_48_small', 'landName': 'land_317', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_48_small', 'landName': 'land_318', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,True,98,96,2174873,01/01/2023,0,758873,True,0.6920053143308654,,farm_48_small,10000,0.4942895102363325,StablePeasant,0.39543160818906603,0,farmer,normal,0,908,24,0,10,5291.590063321622,1988
PeasantFamily_64,0.9902,0.9702,0.9702,"[{'farmName': 'farm_69_small', 'landName': 'land_100', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_69_small', 'landName': 'land_20', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,101,2237851,01/01/2023,0,1139851,True,0.7120435567212303,,farm_69_small,10000,0.5086025405151645,StablePeasant,0.4068820324121316,0,farmer,normal,0,937,24,0,10,5893.722867220142,667
PeasantFamily_21,0.9902,0.9300998,0.9300998,"[{'farmName': 'farm_13_large', 'landName': 'land_66', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_13_large', 'landName': 'land_45', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'GROWING', 'processing': False, 'used': False, 'currentCropCareType': 'IRRIGATION', 'totalRequiredTime': 56}, {'farmName': 'farm_13_large', 'landName': 'land_67', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'GROWING', 'processing': False, 'used': False, 'currentCropCareType': 'IRRIGATION', 'totalRequiredTime': 56}, {'farmName': 'farm_13_large', 'landName': 'land_46', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_13_large', 'landName': 'land_68', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_13_large', 'landName': 'land_25', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_13_large', 'landName': 'land_47', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_13_large', 'landName': 'land_65', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_13_large', 'landName': 'land_26', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_13_large', 'landName': 'land_48', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_13_large', 'landName': 'land_27', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_13_large', 'landName': 'land_28', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,80,106,2343866,01/01/2023,0,250866,True,0.7457755691690962,,farm_13_large,10000,0.532696835120783,StablePeasant,0.42615746809662647,0,farmer,normal,3,925,24,0,10,4293.108762037673,25
PeasantFamily_9,0.9903,0.93020004,0.93020004,"[{'farmName': 'farm_23_medium', 'landName': 'land_166', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_23_medium', 'landName': 'land_146', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_23_medium', 'landName': 'land_167', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_23_medium', 'landName': 'land_147', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,104,2297910,01/01/2023,0,3273910,True,0.7311533308888052,,farm_23_medium,10000,0.5222523792062894,StablePeasant,0.41780190336503154,0,farmer,normal,0,944,24,0,10,10765.185559952562,4
PeasantFamily_41,0.9902,0.9702,0.9702,"[{'farmName': 'farm_19_medium', 'landName': 'land_188', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_19_medium', 'landName': 'land_189', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_19_medium', 'landName': 'land_209', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_19_medium', 'landName': 'land_208', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,106,2343964,01/01/2023,0,3458964,True,0.7458069850529051,,farm_19_medium,10000,0.5327192750377894,StablePeasant,0.4261754200302315,0,farmer,normal,0,965,24,0,10,10905.424485518686,25
PeasantFamily_29,0.99009997,0.9701,0.9701,"[{'farmName': 'farm_48_small', 'landName': 'land_317', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_48_small', 'landName': 'land_318', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,307,NONE,NONE,0,True,100,105,2315073,01/01/2023,0,1497073,True,0.7366144157132651,,farm_48_small,10000,0.5261531540809037,StablePeasant,0.42092252326472296,0,farmer,normal,0,992,24,0,10,4554.029056743533,2052
PeasantFamily_17,0.9902,0.9702,0.9702,"[{'farmName': 'farm_73_small', 'landName': 'land_129', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_73_small', 'landName': 'land_247', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,307,NONE,NONE,0,True,100,103,2268113,01/01/2023,0,1260113,True,0.7216723828537899,,farm_73_small,10000,0.5154802734669928,StablePeasant,0.4123842187735942,0,farmer,normal,0,950,24,0,10,5617.605489511359,530
PeasantFamily_61,0.99009997,0.95009995,0.95009995,"[{'farmName': 'farm_49_small', 'landName': 'land_320', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_49_small', 'landName': 'land_319', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,307,NONE,NONE,0,True,100,106,2340964,01/01/2023,0,2199964,True,0.7448524664539007,,farm_49_small,10000,0.5320374760385005,StablePeasant,0.4256299808308004,0,farmer,normal,0,984,24,0,10,5951.494330248502,2064
PeasantFamily_60,0.9903,0.97019994,0.97019994,"[{'farmName': 'farm_4_large', 'landName': 'land_135', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_large', 'landName': 'land_95', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_large', 'landName': 'land_96', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_large', 'landName': 'land_97', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_large', 'landName': 'land_98', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_large', 'landName': 'land_118', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_large', 'landName': 'land_115', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_large', 'landName': 'land_137', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_large', 'landName': 'land_136', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_large', 'landName': 'land_117', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_large', 'landName': 'land_116', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_large', 'landName': 'land_138', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,True,91,82,2004080,01/01/2023,0,1921080,True,0.6376618184910731,,farm_4_large,10000,0.45547272749362366,StablePeasant,0.36437818199489896,0,farmer,normal,0,770,24,0,10,9967.31528681697,1910
PeasantFamily_27,0.9902,0.9702,0.9702,"[{'farmName': 'farm_69_small', 'landName': 'land_100', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_69_small', 'landName': 'land_20', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,307,NONE,NONE,0,True,100,107,2366336,01/01/2023,0,1983336,True,0.752925124224236,,farm_69_small,10000,0.5378036601601686,StablePeasant,0.43024292812813486,0,farmer,normal,0,995,24,0,10,6198.558981218475,605
